50.00004, 31.3125, 331
50.00003, 31.3125, 332
50.2041, 31.5625, 333
50.12912, 31.5625, 334
50.08169, 31.5625, 335
50.05168, 31.5625, 336
50.0327, 31.5625, 337
50.02069, 31.5625, 338
50.01309, 31.5625, 339
50.00828, 31.5625, 340
50.00524, 31.5625, 341
50.00331, 31.5625, 342
50.0021, 31.5625, 343
50.00133, 31.5625, 344
50.00084, 31.5625, 345
50.00053, 31.5625, 346
50.00034, 31.5625, 347
50.00021, 31.5625, 348
50.00013, 31.5625, 349
50.00008, 31.5625, 350
50.00005, 31.5625, 351
50.00003, 31.5625, 352
50.2041, 31.8125, 353
50.12913, 31.8125, 354
50.08169, 31.8125, 355
50.05168, 31.8125, 356
50.0327, 31.8125, 357
50.02069, 31.8125, 358
50.01309, 31.8125, 359
50.00828, 31.8125, 360
50.00524, 31.8125, 361
50.00331, 31.8125, 362
50.0021, 31.8125, 363
50.00133, 31.8125, 364
50.00084, 31.8125, 365
50.00053, 31.8125, 366
50.00034, 31.8125, 367
50.00021, 31.8125, 368
50.00013, 31.8125, 369
50.00008, 31.8125, 370
50.00005, 31.8125, 371
50.00003, 31.8125, 372
50.2041, 32.0625, 373
50.12913, 32.0625, 374
50.08169, 32.0625, 375
50.05168, 32.0625, 376
50.0327, 32.0625, 377
50.02069, 32.0625, 378
50.01309, 32.0625, 379
50.00828, 32.0625, 380
50.00524, 32.0625, 381
50.00331, 32.0625, 382
50.0021, 32.0625, 383
50.00133, 32.0625, 384
50.00084, 32.0625, 385
50.00053, 32.0625, 386
50.00034, 32.0625, 387
50.00021, 32.0625, 388
50.00013, 32.0625, 389
50.00008, 32.0625, 390
50.20414, 32.3125, 391
50.12915, 32.3125, 392
50.08171, 32.3125, 393
50.05169, 32.3125, 394
50.0327, 32.3125, 395
50.02069, 32.3125, 396
50.01309, 32.3125, 397
50.00828, 32.3125, 398
50.00524, 32.3125, 399
50.00331, 32.3125, 400
50.0021, 32.3125, 401
50.00133, 32.3125, 402
50.00084, 32.3125, 403
50.00053, 32.3125, 404
50.00034, 32.3125, 405
50.00021, 32.3125, 406
50.00013, 32.3125, 407
50.00008, 32.3125, 408
50.00005, 32.3125, 409
50.00003, 32.3125, 410
50.2041, 32.5625, 411
50.12913, 32.5625, 412
50.08169, 32.5625, 413
50.05168, 32.5625, 414
50.0327, 32.5625, 415
50.02069, 32.5625, 416
50.01309, 32.5625, 417
50.00828, 32.5625, 418
50.00524, 32.5625, 419
50.00331, 32.5625, 420
50.0021, 32.5625, 421
50.00133, 32.5625, 422
50.00084, 32.5625, 423
50.00053, 32.5625, 424
50.00034, 32.5625, 425
50.00021, 32.5625, 426
50.00013, 32.5625, 427
50.00008, 32.5625, 428
50.00005, 32.5625, 429
50.00003, 32.5625, 430
50.25512, 32.875, 431
50.1614, 32.875, 432
50.10211, 32.875, 433
50.0646, 32.875, 434
50.04087, 32.875, 435
50.02586, 32.875, 436
50.01636, 32.875, 437
50.01035, 32.875, 438
50.00655, 32.875, 439
50.00414, 32.875, 440
50.00262, 32.875, 441
50.00166, 32.875, 442
50.00105, 32.875, 443
50.00066, 32.875, 444
50.00042, 32.875, 445
50.00027, 32.875, 446
50.00017, 32.875, 447
50.00011, 32.875, 448
50.00007, 32.875, 449
50.00004, 32.875, 450
50.20411, 33.125, 451
50.12913, 33.125, 452
50.0817, 33.125, 453
50.05169, 33.125, 454
50.0327, 33.125, 455
50.02069, 33.125, 456
50.01309, 33.125, 457
50.00828, 33.125, 458
50.00524, 33.125, 459
50.00331, 33.125, 460
50.0021, 33.125, 461
50.00133, 33.125, 462
50.00084, 33.125, 463
50.00053, 33.125, 464
50.00034, 33.125, 465
50.00021, 33.125, 466
50.00013, 33.125, 467
50.00008, 33.125, 468
50.00005, 33.125, 469
50.25513, 33.4375, 470
50.16141, 33.4375, 471
50.10212, 33.4375, 472
50.06461, 33.4375, 473
50.04087, 33.4375, 474
50.02586, 33.4375, 475
50.01636, 33.4375, 476
50.01035, 33.4375, 477
50.00655, 33.4375, 478
50.00414, 33.4375, 479
50.00262, 33.4375, 480
50.00166, 33.4375, 481
50.00105, 33.4375, 482
50.00066, 33.4375, 483
50.00042, 33.4375, 484
50.00027, 33.4375, 485
50.00017, 33.4375, 486
50.00011, 33.4375, 487
50.00007, 33.4375, 488
50.20412, 33.6875, 489
50.12914, 33.6875, 490
50.0817, 33.6875, 491
50.05169, 33.6875, 492
50.0327, 33.6875, 493
50.02069, 33.6875, 494
50.01309, 33.6875, 495
50.00828, 33.6875, 496
50.00524, 33.6875, 497
50.00331, 33.6875, 498
50.0021, 33.6875, 499
50.00133, 33.6875, 500
50.00084, 33.6875, 501
50.00053, 33.6875, 502
50.00034, 33.6875, 503
50.00021, 33.6875, 504
50.00013, 33.6875, 505
50.00008, 33.6875, 506
50.00005, 33.6875, 507
50.00003, 33.6875, 508
50.25512, 34.0, 509
50.1614, 34.0, 510
50.10211, 34.0, 511
50.0646, 34.0, 512
50.04087, 34.0, 513
50.02586, 34.0, 514
50.01636, 34.0, 515
50.01035, 34.0, 516
50.00655, 34.0, 517
50.00414, 34.0, 518
50.00262, 34.0, 519
50.00166, 34.0, 520
50.00105, 34.0, 521
50.00066, 34.0, 522
50.00042, 34.0, 523
50.00027, 34.0, 524
50.00017, 34.0, 525
50.00011, 34.0, 526
50.00007, 34.0, 527
50.00004, 34.0, 528
50.25513, 34.3125, 529
50.16141, 34.3125, 530
50.10212, 34.3125, 531
50.0646, 34.3125, 532
50.04087, 34.3125, 533
50.02586, 34.3125, 534
50.01636, 34.3125, 535
50.01035, 34.3125, 536
50.00655, 34.3125, 537
50.00414, 34.3125, 538
50.00262, 34.3125, 539
50.00166, 34.3125, 540
50.00105, 34.3125, 541
50.00066, 34.3125, 542
50.00042, 34.3125, 543
50.00027, 34.3125, 544
50.00017, 34.3125, 545
50.00011, 34.3125, 546
50.00007, 34.3125, 547
50.20412, 34.5625, 548
50.12914, 34.5625, 549
50.0817, 34.5625, 550
50.05169, 34.5625, 551
50.0327, 34.5625, 552
50.02069, 34.5625, 553
50.01309, 34.5625, 554
50.00828, 34.5625, 555
50.00524, 34.5625, 556
50.00331, 34.5625, 557
50.0021, 34.5625, 558
50.00133, 34.5625, 559
50.00084, 34.5625, 560
